대분류코드,사업자등록번호,순번,특허명칭,IPC코드내용,출원인명,출원번호,특허명,출원날짜,CPC번호,인용수,피인용수,발명자수,청구항수
J,1108100070,2,만화컨텐츠의 다국어 자동편집 방법,G06Q-050/10,주식회사 위두커뮤니케***,1020150099606,,,,0.0,0.0,0.0,0.0
G,1212000071,1,포장용 상자,,주식회사 한마음***,3020210058317,,,,0.0,0.0,0.0,0.0
F,4022000075,1,랜덤액세스형 메모리 회로 및 메모리 시스템,G11C-013/00,고쿠리츠 다이가꾸 호우진 시즈오까 다***,1020227026466,,,,0.0,0.0,0.0,0.0
F,1078800081,2,퍼스널 모빌리티의 보조 배터리,H02J-007/00,아이씨**,1020180153454,,,,0.0,0.0,0.0,0.0
J,5048500093,1,서로 다른 지향각을 갖는 복수의 채널을 구비하는 라이다 광원용 발광장치 ,G01S-007/484,주애니***,1020210162998,,,,0.0,0.0,0.0,0.0
J,6808100097,2,"애플리케이션 간 인증을 이용한 사용자 인증방법 및 장치, 그 프로그램 ",H04L-009/08,주식회사 ***,1020170032225,,,,0.0,0.0,0.0,0.0
J,1918100107,2,가상 신체 모델 구축 방법 및 프로그램,G16H-040/40,주**,1020180155562,,,,0.0,0.0,0.0,0.0
J,1018100111,2,방송프로그램 관련 부가정보 서비스를 제공하기 위한 핑거프린팅 방법,G06F-017/30,주마크**,1020130145708,,,,0.0,0.0,0.0,0.0
C,1208800118,2,인공지능 기반 특성분석을 통한 맞춤형 고객센터 솔루션 제공방법,G06N-020/00,주식회사 ***,1020210139569,인공지능 기반 특성분석을 통한 맞춤형 고객센터 솔루션 제공방법,20211019.0,G06Q30/0281,0.0,0.0,1.0,8.0
C,1130100121,1,녹방지피막이 형성된 거푸집용 세파타이 제조방법,B21H-003/02,미래테**,1020220040500,,,,0.0,0.0,0.0,0.0
G,4081800122,1,다중 레벨라인 코딩 방식을 이용한 통신장치,H04L-005/04,금성통신공사주***,1019920017243,,,,0.0,0.0,0.0,0.0
F,8965300123,1,다중 레벨라인 코딩 방식을 이용한 통신장치,H04L-005/04,금성통신공사주***,1019920017243,,,,0.0,0.0,0.0,0.0
C,3678100132,2,서비스용 로봇,,주식회사 로***,3020180040641,,,,0.0,0.0,0.0,0.0
M,1058500138,1,실내 구조를 고려하여 장비를 설치 배제 영역을 결정하는 방법,H04W-016/20,홍익대학교 산학***,1020220081971,,,,0.0,0.0,0.0,0.0
J,1098600139,2,전방위 이미지 촬영 어셈블리 및 이에 의해 수행되는 방법,H04N-013/282,주식회사 쓰***,1020200095734,,,,0.0,0.0,0.0,0.0
G,1273000144,1,지중 전력 케이블의 철거 및 신설의 동시 시공방법,B65H-051/10,승리전력***,1020210133928,,,,0.0,0.0,0.0,0.0
J,1188100145,2,방송 대상에 대한 부가 정보 제공 방법 및 이를 수행하는 장치,H04N-021/434,주식회사 이***,1020160157375,,,,0.0,0.0,0.0,0.0
M,1208700146,2,변좌를 위한 체지방 측정기,A61B-005/053,주식회사 세***,1020150110105,,,,0.0,0.0,0.0,0.0
C,2368700153,2,조절 가능한 붙박이 가구용 몰딩부재,A47B-047/00,주블루**,1020200141362,,,,0.0,0.0,0.0,0.0
F,6168100157,2,안전밸브를 구비하는 체크밸브 ,F16K-017/02,주식회사***,1020160069668,,,,0.0,0.0,0.0,0.0
F,1358600158,2,자기부상 기판 이송장치,B60L-013/04,주씨엔씨엔지***,1020160171900,,,,0.0,0.0,0.0,0.0
F,2218100169,2,장식용고리,,주식회***,3019900012108,,,,0.0,0.0,0.0,0.0
J,2118800171,2,로그 데이터 수집 장치,G05B-023/02,주클라우드네***,1020170074959,,,,0.0,0.0,0.0,0.0
F,3038100176,2,점보와 인더용 모터 제어회로 및 P.C. B기판취부구조,H05K-007/02,주식회사신***,2019950009336,,,,0.0,0.0,0.0,0.0
G,5048100185,2,파장조절기능을 갖는 부착식 광선 치료기,A61N-005/06,주식회사 한아***,1020180168457,,,,0.0,0.0,0.0,0.0
G,1101100188,1,이메일 전달 서비스 제공 방법 및 시스템,G06Q-050/00,주식회사 엘지***,1020100023855,,,,0.0,0.0,0.0,0.0
J,1138100190,2,기상 예측 모델을 이용한 풍력발전 시스템 및 방법,F03D-007/04,주지비엠아***,1020170120320,,,,0.0,0.0,0.0,0.0
C,1308600191,2,수소수 발생장치,C02F-001/461,주빅트***,1020180041149,,,,0.0,0.0,0.0,0.0
J,1058600192,2,무체재산권의 분할경매방법,G06Q-030/00C0,주델타텍***,1020050070092,,,,0.0,0.0,0.0,0.0
J,8428700193,2,가정용 문틀,E06B-001/24,주식회사 ***,2019990017797,,,,0.0,0.0,0.0,0.0
J,2118600195,2,소독용 분사장치,B05B-013/00,주식회사 가온아***,1020200125757,,,,0.0,0.0,0.0,0.0
C,1058600197,2,화장품용기 캐리어,,주다림**,3020080001046,,,,0.0,0.0,0.0,0.0
J,3148600200,2,스캔 가능한 식별코드를 이용한 음성학습콘텐츠 및 음성학습콘텐츠의 제공방법,G06K-009/18,주식회사 ***,1020120077039,,,,0.0,0.0,0.0,0.0
F,1018100211,2,탄화수소 검출 단말기를 이용한 가스누출 검출 및 보수시스템,G08B-021/12,엘케이테***,1020150066743,,,,0.0,0.0,0.0,0.0
M,2118700212,2,자막 데이터의 동기화를 이용한 편집된 영상물의 자막 처리 방법,H04N-007/08,주아이유노***,1020080015295,,,,0.0,0.0,0.0,0.0
G,3353300216,1,블록체인 기반 증명서 관리 서버 및 방법 그리고 컴퓨터 프로그램,G06Q-050/20,세종텔레콤 주***,1020200035642,,,,0.0,0.0,0.0,0.0
F,1113800222,1,스마트 센서링으로 유지관리가 가능한 회전형 복합 자동 수문 시스템,E02B-007/20,경신가***,1020220025110,,,,0.0,0.0,0.0,0.0
J,1058100224,2,절취선 형성을 위한 제본용 접지 장치,B65H-045/18,주식회사 도서출판***,1020200111219,,,,0.0,0.0,0.0,0.0
F,6020500227,1,회전식 구이장치,A47J-037/04,박**,1020060033264,,,,0.0,0.0,0.0,0.0
J,1283600230,1,증점 안정제 및 그것을 사용한 증점 안정화 조성물 ,A61K-008/40,고쿠리츠다이가쿠호우진 야마구치 다***,1020177000443,,,,0.0,0.0,0.0,0.0
G,1061300234,1,일회용 음식 용기,,주식회사 신세***,3020220038449,,,,0.0,0.0,0.0,0.0
J,1358100235,2,빅데이터 기반 정보 보호 방법 및 장치,G06F-021/60,주아이비즈소프***,1020140052879,,,,0.0,0.0,0.0,0.0
J,1138600236,2,"시각화 암호를 이용한 인증 방법, 인증서버 및 인증 시스템",H04L-009/08,주투비***,1020160010133,"시각화 암호를 이용한 인증 방법, 인증서버 및 인증 시스템",20160127.0,G06F21/36,0.0,0.0,2.0,11.0
J,1198600239,2,"푸시알림메시지를 이용한 차량번호인식시스템, 위치기반서비스의 융합 통신시스템 및 서비스방법",H04L-029/08,정**,1020150158132,,,,0.0,0.0,0.0,0.0
C,3948700240,2,재난방송 수신이 가능한 긴급 호출 통화 시스템 및 그 방법,H04M-011/04,주식회사 유***,1020160055447,,,,0.0,0.0,0.0,0.0
G,1201100243,1,이차전지 캔 리크 검사장치 ,H01M-010/42,주식회사 ***,1020220053273,,,,0.0,0.0,0.0,0.0
J,6208100251,2,스마트 홈 네트워크용 허브,,주식회사 엔엑스테크***,3020170056732,,,,0.0,0.0,0.0,0.0
G,1108100253,2,스티커,,주식회사 중앙아이***,3020010003477,,,,0.0,0.0,0.0,0.0
G,1058700254,2,공기 순환 선풍기 구조,F04D-025/10,중산 킹케어 일렉트리컬 테크놀로지 컴퍼니 리***,2020200000312,,,,0.0,0.0,0.0,0.0
J,1138600257,2,4D 의자용 가이드 레일,,스튜디오***,3020190050656,,,,0.0,0.0,0.0,0.0
C,1198600262,2,직류 전원에 포함된 노이즈 감쇠 장치,H02J-001/02,엔아이***,1020130165165,,,,0.0,0.0,0.0,0.0
J,1138600264,2,소셜 토픽 추출 시스템,G06Q-050/00,서일대학교 산학***,1020180103025,,,,0.0,0.0,0.0,0.0
F,3268800265,2,자립식 PHC 파일 및 그것의 시공 방법 ,E02D-033/00,주삼일씨***,1020190179829,,,,0.0,0.0,0.0,0.0
F,6200300268,1,포스 시스템을 이용하여 전자 상거래를 수행하는 방법 및시스템,G06Q-030/00A0,세기정보***,1020010037986,포스 시스템을 이용하여 전자 상거래를 수행하는 방법 및시스템,20010629.0,,0.0,2.0,1.0,12.0
F,5688800273,2,해상 안전표지시설 및 그 설치방법,B63B-051/02,주식회사 대영엔지***,1020210140539,,,,0.0,0.0,0.0,0.0
J,1178100275,2,사기성 메일의 위험도를 판단하는 방법 및 그를 위한 장치,G06F-021/57,주기원**,1020170082082,사기성 메일의 위험도를 판단하는 방법 및 그를 위한 장치,20170628.0,G06F21/577,0.0,0.0,2.0,10.0
G,1208800283,2,상품 공급망 자동설계 방법 및 이를 이용하는 시스템,G06Q-030/06,주엑스***,1020170131384,,,,0.0,0.0,0.0,0.0
M,6178600287,2,"세포 투과성의 향상을 위한 개선된 거대분자 전달 도메인aMTD 서열, 이를 코딩하는 폴리뉴클레오타이드, 이를 포함하는 aMTD의 독특한 특징을 확인하는 방법, 이를 포함하는 aMT",C07K-007/08,주셀리**,1020177005079,,,,0.0,0.0,0.0,0.0
J,5618600292,2,암호 화폐를 이용한 실시간 거래 방법,G06Q-020/06,주식회사 하***,1020180067029,,,,0.0,0.0,0.0,0.0
F,3808100300,2,위성방송을 이용한 교통방송 장치,H04N-007/20,주제이에스정***,2020000031680,위성방송을 이용한 교통방송 장치,20001113.0,,0.0,0.0,2.0,5.0
J,2148600302,2,생체 데이터를 이용한 메타버스 구현 시스템 및 방법 ,G06N-020/00,주식회사 에스에이엠지엔터테***,1020210115961,,,,0.0,0.0,0.0,0.0
G,1342700304,1,재무 구조 컨설팅 서비스 제공 방법,G06Q-040/00B0,삼성캐피탈 주***,1020030010667,,,,0.0,0.0,0.0,0.0
J,1198600307,2,저온 내굴곡성이 우수한 고광택성 외장패널 및 그 제조방법 ,B32B-007/12,주식회사 ***,1020210001164,,,,0.0,0.0,0.0,0.0
J,1138600309,2,가상 현실 컨텐츠를 제공하기 위한 헤드 마운티드 디스플레이를 포함하는 시스템 및 제어 방법 ,G06F-003/0346,티팟스튜디오 주***,1020170056829,,,,0.0,0.0,0.0,0.0
G,1245100311,1,포장상자용 대지,,주식회사 씨엠케이***,3020220026477,,,,0.0,0.0,0.0,0.0
J,1208600314,2,유무선 인터넷망을 기반으로 하는 웹 서비스 처리시스템,G06F-015/16,주 애니***,1020130034386,,,,0.0,0.0,0.0,0.0
J,1208800317,2,형상가변형 가구,A47C-004/04,반의공식 주***,1020180053447,,,,0.0,0.0,0.0,0.0
J,8968600318,2,"물품에 기반한 서비스를 제공하기 위한 방법, 시스템 및 비일시성의 컴퓨터 판독 가능한 기록 매체",G06Q-030/08,주식회사 세***,1020200111963,,,,0.0,0.0,0.0,0.0
F,3128100319,2,회전식 구이장치,A47J-037/04,주식회사 대림엔지***,1020060033264,,,,0.0,0.0,0.0,0.0
F,2568100321,2,양수용 모터펌프를 위한 태양전지 이용 독립형 전력공급시스템,H02J-007/35,주인텍에***,1020090023086,,,,0.0,0.0,0.0,0.0
P,5818700326,2,서비스 인력 관리를 위한 애플리케이션 및 서버 ,G06N-020/00,째깍악어 주***,1020190112365,,,,0.0,0.0,0.0,0.0
J,8378100328,2,조립식 진열대,,주엠**,3020190029164,,,,0.0,0.0,0.0,0.0
J,3148100329,2,목표달성 온라인 스피드 퀴즈 게임 제공 방법 및 시스템 ,A63F-013/843,주케이**,1020150080668,,,,0.0,0.0,0.0,0.0
J,3788100334,2,"사물인터넷 환경에서의 메시지 처리 방법, 시스템 및 컴퓨터판독가능 매체 ",G16Y-020/10,마루아이티 주***,1020200050124,,,,0.0,0.0,0.0,0.0
C,5678100335,2,3D 바이오 프린터,,주식회사***,3020200008787,,,,0.0,0.0,0.0,0.0
G,5718700341,2,화덕장치,F24C-003/10,주식회사 ***,1020180107651,화덕장치,20180910.0,A47J37/0658,0.0,1.0,1.0,6.0
J,2098700342,2,웨어러블 디바이스 운용방법,A61B-005/00,주식회사 청담***,1020190153413,,,,0.0,0.0,0.0,0.0
C,6888100348,2,신장계,,주식회사 맥파***,3020190062617,,,,0.0,0.0,0.0,0.0
J,1208100350,2,다중 영상 파일의 연속 재생 시 볼륨 제어 방법 및 시스템,H04N-021/485,주식회사 곰앤***,1020180018618,,,,0.0,0.0,0.0,0.0
G,1058700353,1,업무 데이터를 수집하여 핵심성과지표의 달성을 위한 데이터를 생성하는 방법 및 시스템,G06Q-010/10,주식회사 엘솔***,1020190031192,,,,0.0,0.0,0.0,0.0
G,3013900355,1,블록체인 기반 증명서 관리 서버 및 방법 그리고 컴퓨터 프로그램,G06Q-050/20,세종텔레콤 주***,1020200035642,,,,0.0,0.0,0.0,0.0
J,1078800359,2,트로피,,주식회사***,3020200018206,,,,0.0,0.0,0.0,0.0
C,5298100361,2,다중 채널 무선 TV 수신 장치,H04N-005/44,주알에프***,1020047018986,,,,0.0,0.0,0.0,0.0
F,6030100363,1,회전식 구이장치,A47J-037/04,박**,1020060033264,,,,0.0,0.0,0.0,0.0
J,2208800366,2,"데이터 관리 및 분석을 위한 데이터베이스 장치, 스토리지 유닛 및 그 방법",G06F-015/173,주모아***,1020150129899,"데이터 관리 및 분석을 위한 데이터베이스 장치, 스토리지 유닛 및 그 방법",20150914.0,G06F17/30194,0.0,0.0,1.0,13.0
J,3658600368,2,영상의 유사도 분석을 위해 영상 영역 격자 다분할을 이용하는 지능형 이동 감시 시스템 및 그 감시방법,H04N-007/18,주식회사 휴머***,1020190130710,,,,0.0,0.0,0.0,0.0
G,1188100369,2,병풀 추출물 및 아스타잔틴을 유효성분으로 포함하는 아토피 피부염 예방 또는 치료용 조성물 ,A61Q-019/00,이니스트팜 주***,1020180053948,,,,0.0,0.0,0.0,0.0
J,2208100374,2,건축물의 층간 소음 방지를 위한 시공방법,E04F-015/00,이**,1020090033501,건축물의 층간 소음 방지를 위한 시공방법,20090417.0,E04F15/203,0.0,0.0,1.0,6.0
J,2148100375,2,농림수산부산물 추출액 복합제재를 이용한 젖소용 사료첨가제 조성물,A23K-010/30,주 피**,1020160073111,,,,0.0,0.0,0.0,0.0
J,8898700378,2,"개인정보 관리 장치, 개인정보 관리 시스템, 그 개인정보 관리 방법, 및 이를 기록한 컴퓨터 판독가능 기록매체",H04L-029/06,주식회사 에스***,1020200025472,,,,0.0,0.0,0.0,0.0
A,2158600382,2,채소재배용기,A01G-009/02,농업회사법인아시아종묘 주***,2020130000199,,,,0.0,0.0,0.0,0.0
C,1308100383,2,탁상시계용 케이스,,로렌스 주***,3020130062185,,,,0.0,0.0,0.0,0.0
C,1010600385,1,의료용 발뒤꿈치 보호대,,주식회사 에***,3020220035762,,,,0.0,0.0,0.0,0.0
J,1148700387,2,로그 보안 및 빅 데이터를 이용한 통합 관리 시스템,G06F-021/00,주식회사 커머스톤***,1020140063776,,,,0.0,0.0,0.0,0.0
J,5048100391,2,원격 무선 조종기,,주식회사 레***,3020180023926,,,,0.0,0.0,0.0,0.0
C,4368800397,2,유압식 틸팅 인덱스 테이블,B23Q-003/08,주식회사 선***,1020150114707,유압식 틸팅 인덱스 테이블,20150813.0,B23Q16/02,1.0,0.0,2.0,4.0
J,8468800400,2,차량 사고 감지 및 사고 처리 시스템,B60R-025/102,주식회사 픽***,1020150022972,,,,0.0,0.0,0.0,0.0
F,5068100403,2,먼지필터용 케이스,,주에이원아***,3020100028470,,,,0.0,0.0,0.0,0.0
F,3448600405,2,영상기반 보행자인식 알고리즘 적용 횡단보도 보행신호 보조시스템,G08G-001/095,주식회사 삼마아***,1020190077811,,,,0.0,0.0,0.0,0.0
G,3052300416,1,회전식 구이장치,A47J-037/04,박**,1020060033264,,,,0.0,0.0,0.0,0.0
J,3288700420,2,차량의 위치 정보와 주행 상태 정보를 기초로 도로 상태 정보의 공유를 가능하게 하는 정보 공유 서버 및 그 동작 방법,G08G-001/0967,주식회사 다리***,1020200030037,,,,0.0,0.0,0.0,0.0
J,5818100426,2,생산일정 자동 스케쥴링 방법,G06Q-010/04,동서대학교산학***,1020130016475,,,,0.0,0.0,0.0,0.0
J,8638600427,2,정보 연동 시스템 및 정보 연동 방법,G05B-019/418,주식회사제이앤***,1020200055620,,,,0.0,0.0,0.0,0.0
J,2208100428,2,대용량 원천데이터로부터 써머리값을 결정하는 방법 및 서버 ,G06F-011/30,브레인즈컴퍼니 주***,1020200048109,,,,0.0,0.0,0.0,0.0
J,8918100430,2,"인플루언서 검색 서비스 제공방법, 장치 및 컴퓨터프로그램",G06Q-030/08,주식회사 텐***,1020190146635,,,,0.0,0.0,0.0,0.0
J,5028600434,2,외상 후 스트레스 장애PTSD 완화 가상현실VR 뉴로피드백 장치,A61B-005/0482,주식회사 나도***,1020170176086,,,,0.0,0.0,0.0,0.0
J,1048600439,2,버스 승강장의 휴대 장치 충전 시스템,G06Q-050/30,주텔레**,1020170162910,,,,0.0,0.0,0.0,0.0
G,1078100440,2,카탈로그,,삼진로***,3020090033795,,,,0.0,0.0,0.0,0.0
J,2118600445,2,경고음 재생 시스템과 경고음 재생 방법,H04N-007/18,슈어엠주***,1020140068517,,,,0.0,0.0,0.0,0.0
F,3148100446,2,프레넬 렌즈와 격벽을 이용한 적외선 감시카메라의 야간감시 성능 개선,H04N-007/18,반도정보기술 주***,1020050023402,,,,0.0,0.0,0.0,0.0
J,1758800448,2,사용자 얼굴 합성을 통한 광고 시스템,H04N-013/00,주식회사 윈드밀***,1020160048426,,,,0.0,0.0,0.0,0.0
J,8798700449,2,스프레드시트에서코드리스로 데이터 입출력을 수행하기 위한 앱 생성 시스템 및 방법,G06F-015/167,주식회사 리***,1020190061894,,,,0.0,0.0,0.0,0.0
J,1318600450,2,데이터 접근 경로를 추적하는 방법 및 장치,H04L-029/06,주식회사 지오그***,1020160017329,데이터 접근 경로를 추적하는 방법 및 장치,20160215.0,H04L63/0254,1.0,0.0,1.0,8.0
J,1018600452,2,정보 관리 시스템 및 방법,G06Q-050/00,주식회사 소***,1020090059553,,,,0.0,0.0,0.0,0.0
J,3838800457,2,"실종 반려동물과 유기 반려동물의 매칭을 위한 방법, 시스템 및 컴퓨터 판독가능 기록 매체",G06Q-050/22,주식회사 ***,1020160172289,,,,0.0,0.0,0.0,0.0
G,1448100459,2,화상디자인이 표시된 컴퓨터 모니터,,주식회사 맘편***,3020170003369,,,,0.0,0.0,0.0,0.0
J,2208100463,2,북미 지역의 대두 수확량 예측 정보 제공 방법,G06Q-030/02,주식회사 코리아피***,1020210047779,,,,0.0,0.0,0.0,0.0
J,3148100465,2,휴대용 촬영기기 거치대,,주 대연아***,3020140042026,,,,0.0,0.0,0.0,0.0
F,6218100467,2,방수 몰탈 조성물 및 이를 이용한 콘크리트 구조물의 방수 공법,C04B-016/12,네오건설화학 주***,1020160103485,,,,0.0,0.0,0.0,0.0
J,2728100473,2,반려동물 돌보미 매칭 서비스 제공 방법 ,G06Q-030/08,주워키**,1020190128898,,,,0.0,0.0,0.0,0.0
J,5978600475,2,휘발성 메모리를 이용한 데이터 보호 방법 및 장치,G06F-012/14,주엑스코어***,1020190079677,,,,0.0,0.0,0.0,0.0
J,1058800476,2,식당 예약 시스템,G06Q-050/10,주식회사 에이아***,1020210052869,,,,0.0,0.0,0.0,0.0
G,1051800477,1,솔레노이드 액추에이터,F16K-027/12,주식회사 ***,1020220108888,,,,0.0,0.0,0.0,0.0
J,5868600479,2,COB 타입의 USB 메모리 장치의 데이터 복구 방법,G06F-011/07,주식회사 데이터***,1020190016894,,,,0.0,0.0,0.0,0.0
J,1698700480,2,LED 피부미용 안면 마스크,,주식회사 웨***,3020200053546,,,,0.0,0.0,0.0,0.0
J,1078600481,2,진동방향 전환 장치 및 이를 구비한 진동 시험 장치,G01M-007/02,주식회사 네***,2020030028022,진동방향 전환 장치 및 이를 구비한 진동 시험 장치,20030901.0,G01M7/025,0.0,0.0,1.0,6.0
C,1238600482,2,지폐인식기의 지폐카트리지,G07D-011/00,주스카이디스***,1020120026167,,,,0.0,0.0,0.0,0.0
M,7058800485,2,컴퓨터와 스마트폰의 동기화 및 키보드 입력을 수행하는 스위칭 장치,G06F-003/01,주옴**,1020100132899,,,,0.0,0.0,0.0,0.0
J,2138600486,2,발신 메일 및 수신 메일의 스팸 필터링 방법 및 장치,H04L-012/58,삼정데이타서비스 주***,1020200022369,,,,0.0,0.0,0.0,0.0
F,3128600490,2,자립식 PHC 파일 및 그것의 시공 방법 ,E02D-033/00,주삼일씨***,1020190179829,,,,0.0,0.0,0.0,0.0
M,1358100492,2,유리 재질의 향수용기 및 그 제조방법,A45D-034/02,주아프로 ***,1020030017933,,,,0.0,0.0,0.0,0.0
F,3328800498,2,자립식 PHC 파일 및 그것의 시공 방법 ,E02D-033/00,주삼일씨***,1020190179829,,,,0.0,0.0,0.0,0.0
