사업자등록번호,기업명,산업분류코드,산업분류코드설명,기업규모,기업형태
2178104082,(주)위***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
2378104083,제이레***,71310.0,광고 대행업,중소기업,일반
2378104083,(주)제이레***,71310.0,광고 대행업,중소기업,일반
3011204084,태양**,28302.0,기타 절연선 및 케이블 제조업,중소기업,일반
3128604085,에스알***,42311.0,일반전기 공사업,중소기업,일반
3128604085,(주)에스알***,42311.0,일반전기 공사업,중소기업,일반
6098604086,아이**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
6098604086,아이티존***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
6728704087,미주정***,42321.0,일반 통신 공사업,중소기업,일반
6728704087,(주)미주정***,42321.0,일반 통신 공사업,중소기업,일반
4028104088,원진종***,41220.0,토목시설물 건설업,중소기업,일반
4028104088,(유)원진종***,41220.0,토목시설물 건설업,중소기업,일반
1078604089,싸이버텍***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1078604089,(주)싸이버텍***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1198604090,대진정***,62090.0,기타 정보기술 및 컴퓨터 운영 관련 서비스업,중소기업,일반
1198604090,대진정보통신***,62090.0,기타 정보기술 및 컴퓨터 운영 관련 서비스업,중소기업,일반
1358604091,미트**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1358604091,미트라텍***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1358604092,보리소**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1358604092,(주)보리***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
2158704093,태일정보***,42300.0,전기 및 통신 공사업,중소기업,일반
2158704093,태일정보시스템***,42321.0,일반 통신 공사업,중소기업,일반
2200604094,제이와**,63100.0,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",중소기업,일반
3478704095,코인스***,42311.0,일반전기 공사업,중소기업,일반
3478704095,(주)코인스***,42311.0,일반전기 공사업,중소기업,일반
3828604096,세컨드스***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
3828604096,(주)세컨드스***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
3858604097,채움**,42321.0,일반 통신 공사업,중소기업,일반
3858604097,(주)채***,42321.0,일반 통신 공사업,중소기업,일반
4088104098,지앤택***,42491.0,"미장, 타일 및 방수 공사업",중소기업,일반
4088104098,지앤택이엔지***,42491.0,"미장, 타일 및 방수 공사업",중소기업,일반
1058704099,유파인**,46592.0,의료기기 도매업,중소기업,외감
1058704099,(주)유파***,46592.0,의료기기 도매업,중소기업,외감
1338104100,디자인**,58190.0,기타 인쇄물 출판업,중소기업,일반
1338104100,(주)디자***,58190.0,기타 인쇄물 출판업,중소기업,일반
2068704101,이레정***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
3638804102,알**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
3638804102,(주)***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
5088104103,미*,42321.0,일반 통신 공사업,중소기업,일반
5088104103,미르(**,42321.0,일반 통신 공사업,중소기업,일반
1018604104,미래엔에듀***,85709.0,기타 교육 지원 서비스업,중소기업,코넥스
1018604104,(주)미래엔에듀***,85709.0,기타 교육 지원 서비스업,중소기업,코넥스
1018604104,(주)미래엔에듀***,85709.0,기타 교육 지원 서비스업,중소기업,코넥스
1318604105,라온비**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1318604105,(주)라온***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1341004106,일신네**,42320.0,통신 공사업,중소기업,일반
1448104107,마노시**,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1448104107,(주)마노***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
2010604108,디티**,63991.0,데이터베이스 및 온라인정보 제공업,중소기업,일반
4048804109,티에스**,41119.0,기타 공동 주택 건설업,중소기업,일반
4048804109,티에스건설***,41119.0,기타 공동 주택 건설업,중소기업,일반
8201504110,판**,47911.0,전자상거래 소매 중개업,중소기업,일반
8418804111,에이피***,41229.0,기타 토목 시설물 건설업,중소기업,일반
8418804111,에이피이앤씨***,41229.0,기타 토목 시설물 건설업,중소기업,일반
8418804111,에이피이앤씨***,41229.0,기타 토목 시설물 건설업,중소기업,일반
1058704112,한국디자인사이언스***,73202.0,제품 디자인업,중소기업,일반
1058704112,(주)한국디자인사이언스***,73202.0,제품 디자인업,중소기업,일반
5048104113,영진종***,41120.0,비주거용 건물 건설업,중소기업,일반
5048104113,(주)영진종***,41120.0,비주거용 건물 건설업,중소기업,일반
1058604114,세**,74210.0,건물 및 산업설비 청소업,중소기업,일반
1058604114,(주)***,74210.0,건물 및 산업설비 청소업,중소기업,일반
1138604116,한빛안전***,72129.0,기타 엔지니어링 서비스업,중소기업,일반
1138604116,(주)한빛안전***,72129.0,기타 엔지니어링 서비스업,중소기업,일반
1198604117,한일이**,46432.0,"전구, 램프 및 조명장치 도매업",중소기업,일반
1198604117,(주)한일***,46432.0,"전구, 램프 및 조명장치 도매업",중소기업,일반
1238604118,제**,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1238604118,(주)***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1368804119,광보**,42321.0,일반 통신 공사업,중소기업,일반
1368804119,광보통신***,42321.0,일반 통신 공사업,중소기업,일반
8588104120,대원종***,41122.0,제조업 및 유사 산업용 건물 건설업,중소기업,일반
8588104120,대원종합건설***,41122.0,제조업 및 유사 산업용 건물 건설업,중소기업,일반
1018104121,석산텔**,42320.0,통신 공사업,중소기업,일반
1018104121,(주)석산***,42320.0,통신 공사업,중소기업,일반
1138104122,율*,58220.0,시스템ㆍ응용 소프트웨어 개발 및 공급업,중소기업,등록
1138104122,(주)**,58220.0,시스템ㆍ응용 소프트웨어 개발 및 공급업,중소기업,코스닥등록
1148704123,미디어포스얼라***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1148704123,(주)미디어포스얼라***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
1268604124,화성정***,42322.0,내부 통신배선 공사업,중소기업,일반
1268604124,(주)화성정***,42322.0,내부 통신배선 공사업,중소기업,일반
2098104125,위**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
2098104125,(주)***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
5398604126,진흥**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
5398604126,(주)진***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
5948804127,업데**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
5948804127,(주)업***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
2258104128,영진**,41229.0,기타 토목 시설물 건설업,중소기업,일반
2258104128,(주)영***,41229.0,기타 토목 시설물 건설업,중소기업,일반
4028104129,영우종***,41100.0,건물 건설업,중소기업,일반
4028104129,(유)영우종***,41100.0,건물 건설업,중소기업,일반
5158104130,브라**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
5158104130,(주)브***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
6178104131,고려정***,42320.0,통신 공사업,중소기업,일반
6178104131,고려정보통신***,42320.0,통신 공사업,중소기업,일반
1018104132,자담**,41111.0,단독 주택 건설업,중소기업,일반
1018104132,(주)자***,41111.0,단독 주택 건설업,중소기업,일반
1018104132,(주)자***,41111.0,단독 주택 건설업,중소기업,일반
1068104133,에너세**,28202.0,축전지 제조업,중소기업,일반
1068104133,(주)에너***,28202.0,축전지 제조업,중소기업,일반
1108104134,엠코**,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
1108104134,(주)엠***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
1338604135,코아아***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1338604135,코아아***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
1388104136,지은정***,46522.0,통신·방송장비 및 부품 도매업,중소기업,외감
1388104136,(주)지은정***,46522.0,통신·방송장비 및 부품 도매업,중소기업,외감
2158604137,포스토**,63111.0,자료 처리업,중소기업,외감
2158604137,(주)포스***,63111.0,자료 처리업,중소기업,외감
4088104138,대진종***,41200.0,토목 건설업,중소기업,외감
4088104138,대진종합건설***,41220.0,토목시설물 건설업,중소기업,외감
4188104139,가온**,42204.0,소방시설 공사업,중소기업,일반
5568704140,더원테크***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
5568704140,(주)더원테크***,62021.0,컴퓨터시스템 통합 자문 및 구축 서비스업,중소기업,일반
8028604141,데카소**,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
8028604141,(주)데카***,62010.0,컴퓨터 프로그래밍 서비스업,중소기업,일반
2208804142,디케이**,41111.0,단독 주택 건설업,중소기업,외감
2208804142,(주)디케***,41111.0,단독 주택 건설업,중소기업,외감
4028104143,에스디**,42310.0,전기 공사업,중소기업,일반
4028104143,(유)에스***,42310.0,전기 공사업,중소기업,일반
1078604144,에이스**,59114.0,방송 프로그램 제작업,중소기업,등록
1078604144,(주)에이***,59114.0,방송 프로그램 제작업,중소기업,코스닥등록
1228704145,아이티인***,41000.0,종합 건설업,중소기업,일반
1228704145,(주)아이티인***,41000.0,종합 건설업,중소기업,일반
1458104146,육*,42311.0,일반전기 공사업,중소기업,일반
1458104146,(주)**,42311.0,일반전기 공사업,중소기업,일반
8428104147,제원에***,71531.0,경영컨설팅업,중소기업,일반
8428104147,(주)제원에***,71531.0,경영컨설팅업,중소기업,일반
1248104148,원진일렉트***,30399.0,그 외 자동차용 신품 부품 제조업,중소기업,외감
1248104148,(주)원진일렉트***,30391.0,자동차용 신품 조향 장치 및 현가장치 제조업,중소기업,외감
1095004149,우신**,42132.0,콘크리트 및 철근 공사업,중소기업,일반
2068604150,피에이인터***,33931.0,가발 및 유사 제품 제조업,중소기업,일반
2068604150,(주)피에이인터***,33931.0,가발 및 유사 제품 제조업,중소기업,일반
4298804151,서림정***,62020.0,"컴퓨터시스템 통합 자문, 구축 및 관리업",중소기업,일반
4298804151,서림정보통신***,62020.0,"컴퓨터시스템 통합 자문, 구축 및 관리업",중소기업,일반
6368704152,가온**,41111.0,단독 주택 건설업,중소기업,일반
6368704152,(주)가***,41111.0,단독 주택 건설업,중소기업,외감
1058604153,젠센휴즈***,42130.0,시설물 축조 관련 전문공사업,중소기업,일반
1058604153,젠센휴즈코리아***,42130.0,시설물 축조 관련 전문공사업,중소기업,일반
4028104154,나로종***,41226.0,조경 건설업,중소기업,일반
4028104154,(유)나로종***,41226.0,조경 건설업,중소기업,일반
6108104155,원진**,42204.0,소방시설 공사업,중소기업,일반
1638704156,뉴*,10802.0,단미사료 및 기타 사료 제조업,중소기업,일반
1638704156,(주)**,62090.0,기타 정보기술 및 컴퓨터 운영 관련 서비스업,중소기업,일반
2038104158,주성디***,42412.0,"도배, 실내 장식 및 내장 목공사업",중소기업,일반
2038104158,주성디자인랩***,42412.0,"도배, 실내 장식 및 내장 목공사업",중소기업,일반
3748704160,엔**,26410.0,유선 통신장비 제조업,중소기업,일반
3748704160,(주)***,26410.0,유선 통신장비 제조업,중소기업,일반
4578704161,보고플**,47910.0,통신 판매업,중소기업,일반
4578704161,(주)보고***,47910.0,통신 판매업,중소기업,일반
8118604162,시**,42321.0,일반 통신 공사업,중소기업,일반
8118604162,(주)***,42321.0,일반 통신 공사업,중소기업,일반
8748804163,메리**,20423.0,화장품 제조업,중소기업,일반
8748804163,(주)메***,20423.0,화장품 제조업,중소기업,일반
3128604165,지앤**,42321.0,일반 통신 공사업,중소기업,일반
3128604165,(주)지인전***,42321.0,일반 통신 공사업,중소기업,일반
3428804166,태원아***,42321.0,일반 통신 공사업,중소기업,일반
3428804166,(주)태원아***,42321.0,일반 통신 공사업,중소기업,일반
4048104167,동양이**,42321.0,일반 통신 공사업,중소기업,일반
4048104167,동양이앤티***,42321.0,일반 통신 공사업,중소기업,일반
4118404168,에이젠텍[한국영***,58222.0,응용 소프트웨어 개발 및 공급업,중소기업,일반
